# 2026-08-26 조사 관점이 낸 신규 기관 229곳
# 소스: docs/데이터/청소년상담복지센터.csv (공공데이터포털) 223곳 + WebSearch 광역 활동진흥센터 6곳
# 형식: 이름 | 종류 | 지역 | 대문주소 | 공고주소 | 칸 | 메모

# 서울 (25)
# 경북 (21)
포항시청소년상담복지센터 |  지역거점 |  경북 |  http://www.phyf.or.kr | |  심리상담 |  CSV 원문 http · 실장 확인 503
경주시청소년상담복지센터 |  지역거점 |  경북 |  http://youth.gyeongju.go.kr | |  심리상담 |  시청 하위 도메인 · 실장 확인 503
김천시청소년상담복지센터 |  지역거점 |  경북 |  https://www.gc.go.kr | |  심리상담 |  시청 홈페이지, 전용 도메인 아님 · 실장 확인 404
안동시청소년상담복지센터 |  지역거점 |  경북 |  https://www.ad1318.or.kr | |  심리상담 |  data.go.kr 원본 · 실장 확인 연결 안 됨
구미시청소년상담복지센터 |  지역거점 |  경북 |  https://www.youthcoc.org | |  심리상담 |  data.go.kr 원본 · 실장 확인 연결 안 됨
영주시청소년상담복지센터 |  지역거점 |  경북 |  http://yj1318.or.kr | |  심리상담 |  CSV 원문 http · 실장 확인 503
영천시청소년상담복지센터 |  지역거점 |  경북 |  http://1388.yc.go.kr | |  심리상담 |  시청 하위 도메인 · 실장 확인 연결 안 됨
상주시청소년상담복지센터 |  지역거점 |  경북 |  https://www.sj7942.org | |  심리상담 |  data.go.kr 원본 · 실장 확인 403
문경시청소년상담복지센터 |  지역거점 |  경북 |  https://www.gbmg.go.kr | |  심리상담 |  시청 하위경로 · 실장 확인 200
경산시청소년상담복지센터 |  지역거점 |  경북 |  http://gbgs.go.kr/special/young/index.do | |  심리상담 |  시청 하위경로 · 실장 확인 200
의성군청소년상담복지센터 |  지역거점 |  경북 |  http://counsel.usyouth.go.kr | |  심리상담 |  군청 하위 도메인 · 실장 확인 연결 안 됨
청송군청소년상담복지센터 |  지역거점 |  경북 |  https://www.youth1388.or.kr | |  심리상담 |  data.go.kr 원본 · 실장 확인 200
영양군청소년상담복지센터 |  지역거점 |  경북 |  https://yyg.go.kr/youth/yyg1388 | |  심리상담 |  군청 하위경로 · 실장 확인 404
영덕군청소년상담복지센터 | 지역거점 | 경북 | | | 심리상담 | 페이스북 페이지만 있음(공식 홈페이지 없음)
청도군청소년상담복지센터 | 지역거점 | 경북 | | | 심리상담 | 다음카페만 있음(공식 홈페이지 없음)
고령군청소년상담복지센터 |  지역거점 |  경북 |  http://art.goryeong.go.kr | |  심리상담 |  군청 문화사이트 하위경로 · 실장 확인 연결 안 됨
성주군청소년상담복지센터 |  지역거점 |  경북 |  https://sjc1388.co.kr | |  심리상담 |  data.go.kr 원본 · 실장 확인 연결 안 됨
칠곡군청소년상담복지센터 |  지역거점 |  경북 |  https://www.chilgok.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 200
예천군청소년상담복지센터 | 지역거점 | 경북 | | | 심리상담 | 다음카페만 있음(공식 홈페이지 없음)
봉화군청소년상담복지센터 |  지역거점 |  경북 |  https://www.bhw1318.or.kr | |  심리상담 |  data.go.kr 원본 · 실장 확인 연결 안 됨
울진군청소년상담복지센터 |  지역거점 |  경북 |  http://www.uljin.go.kr | |  심리상담 |  군청 홈페이지, 전용 도메인 아님 · 실장 확인 503

# 경남 (21)
창원시창원청소년상담복지센터 |  지역거점 |  경남 |  https://www.changwon.go.kr | |  심리상담 |  시청 하위경로 · 실장 확인 200
창원시마산청소년상담복지센터 |  지역거점 |  경남 |  https://www.changwon.go.kr | |  심리상담 |  창원시창원청소년상담복지센터와 같은 시청 사이트(분원) · 실장 확인 200
창원시진해청소년상담복지센터 |  지역거점 |  경남 |  https://www.changwon.go.kr | |  심리상담 |  상동(분원) · 실장 확인 200
진주시청소년상담복지센터 |  지역거점 |  경남 |  http://youth.jinju.go.kr | |  심리상담 |  시청 하위 도메인 · 실장 확인 503
통영시청소년상담복지센터 |  지역거점 |  경남 |  https://www.tycoun.or.kr | |  심리상담 |  data.go.kr 원본 · 실장 확인 403
사천시청소년상담복지센터 |  지역거점 |  경남 |  https://www.youthsacheon.com | |  심리상담 |  data.go.kr 원본 · 실장 확인 403
김해시청소년상담복지센터 |  지역거점 |  경남 |  https://www.gimhae.go.kr | |  심리상담 |  시청 하위경로 · 실장 확인 200
김해시서부청소년상담복지센터 |  지역거점 |  경남 |  https://www.gimhae.go.kr | |  심리상담 |  김해시청소년상담복지센터와 같은 시청 사이트(분원) · 실장 확인 200
밀양시청소년상담복지센터 |  지역거점 |  경남 |  http://www.miryang1388.kr | |  심리상담 |  CSV 원문 http · 실장 확인 503
거제시청소년상담복지센터 |  지역거점 |  경남 |  http://counsel.geoje.go.kr | |  심리상담 |  시청 하위 도메인 · 실장 확인 연결 안 됨
양산시청소년상담복지센터 |  지역거점 |  경남 |  http://www.yangsan.go.kr/teen/main.do | |  심리상담 |  시청 하위경로 · 실장 확인 200
의령군청소년상담복지센터 |  지역거점 |  경남 |  http://www.uiryeong.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 503
함안군청소년상담복지센터 |  지역거점 |  경남 |  http://www.haman1388.or.kr | |  심리상담 |  CSV 원문 http · 실장 확인 200
창녕군청소년상담복지센터 |  지역거점 |  경남 |  http://www.cng.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 연결 안 됨
고성군청소년상담복지센터 |  지역거점 |  경남 |  http://www.gsyon.or.kr | |  심리상담 |  CSV 원문 http · 실장 확인 503
남해군청소년상담복지센터 |  지역거점 |  경남 |  https://www.namhae.go.kr | |  심리상담 |  군청 홈페이지, 전용 도메인 아님 · 실장 확인 연결 안 됨
하동군청소년상담복지센터 |  지역거점 |  경남 |  https://www.hadong.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 200
산청군청소년상담복지센터 |  지역거점 |  경남 |  https://www.sancheong.go.kr | |  심리상담 |  군청 홈페이지, 전용 도메인 아님 · 실장 확인 연결 안 됨
함양군청소년상담복지센터 | 지역거점 | 경남 | | | 심리상담 | CSV 원문 주소가 함안군과 동일 — 원본 오류로 보임, 확인 못 함
거창군청소년상담복지센터 |  지역거점 |  경남 |  http://www.geochang.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 200
합천군청소년상담복지센터 |  지역거점 |  경남 |  http://www.hc.go.kr | |  심리상담 |  군청 하위경로 · 실장 확인 200

# 제주 (2)
서귀포시청소년상담복지센터 |  지역거점 |  제주 |  http://www.seogwipo.go.kr | |  심리상담 |  시청 하위경로 · 실장 확인 503
제주시청소년상담복지센터 | 지역거점 | 제주 | | | 심리상담 | CSV 원문 주소가 한글 도메인이라 확인 못 함

# 광역 청소년활동진흥센터 (6)
부산광역시청소년활동진흥센터 |  공공 |  부산 |  https://busanyouth.net | |  공모전·대회 |  WebSearch로 도메인 확인 · 실장 확인 200
대구광역시청소년활동진흥센터 |  공공 |  대구 |  https://active.daeguyouth.net |  https://active.daeguyouth.net/Board/view.asp?board=ActiveNotice |  공모전·대회 |  WebSearch로 확인, 공지 게시판 확보 · 실장 확인 200
인천광역시청소년활동진흥센터 |  공공 |  인천 |  https://www.inyouthvol.net | |  공모전·대회 |  WebSearch로 확인 · 실장 확인 200
전라남도청소년미래재단 청소년활동진흥센터 |  공공 |  전남 |  https://youth.jnyouth.or.kr | |  공모전·대회 |  WebSearch로 확인 · 실장 확인 200
경상북도청소년활동진흥센터 |  공공 |  경북 |  https://gbywa.or.kr | |  공모전·대회 |  WebSearch로 확인 · 실장 확인 200
경상남도청소년지원재단 |  공공 |  경남 |  https://gnysf.co.kr | |  공모전·대회 |  상담·활동·긴급지원 통합 운영 · 실장 확인 200
